lab_ID,lab_type,lab_capacity,user_ID,course_of_study,occupancy,time_stamp,computer_ID,CPU_usage,memory_usage,disk_usage,year,month,day,hour,minute,day_of_week,quarter,month_name,hour_name,course_duration,course_start_time,course_end_time,course_attendance
1,C,42,72,ME,71,2023-01-17 17:00:00,8,97.7114480075324,99.68737939405663,9.241959915718867,2023,1,17,17,0,1,1,January,Evening,4,2023-01-17 09:00:00,2023-01-17 13:00:00,14
4,B,31,27,EE,90,2023-01-17 18:00:00,4,37.92287973506549,25.56619360444652,51.79149671732959,2023,1,17,18,0,1,1,January,Evening,4,2023-01-17 07:00:00,2023-01-17 11:00:00,0
6,A,15,49,EE,97,2023-01-17 19:00:00,9,1.1712402836554725,18.20348206307669,95.93777910312996,2023,1,17,19,0,1,1,January,Evening,4,2023-01-17 09:00:00,2023-01-17 13:00:00,24
5,A,44,14,ME,43,2023-01-17 20:00:00,1,69.77376265338194,65.42044418278887,58.23181078879996,2023,1,17,20,0,1,1,January,Evening,4,2023-01-17 09:00:00,2023-01-17 13:00:00,27
1,C,29,53,EE,33,2023-01-17 21:00:00,3,60.18775939428527,50.92388465553406,79.88802546235033,2023,1,17,21,0,1,1,January,Evening,3,2023-01-17 08:00:00,2023-01-17 11:00:00,20
6,A,48,87,CS,52,2023-01-17 22:00:00,8,22.01321421205672,39.00252279771854,2.29908951925566,2023,1,17,22,0,1,1,January,Evening,1,2023-01-17 07:00:00,2023-01-17 08:00:00,32
1,C,15,10,ME,5,2023-01-17 23:00:00,8,99.90963785141922,37.93726274282062,0.5202413462746636,2023,1,17,23,0,1,1,January,Evening,2,2023-01-17 09:00:00,2023-01-17 11:00:00,59
8,C,10,79,CS,93,2023-01-18 00:00:00,3,83.7002309553652,41.165180208763765,18.57386244008087,2023,1,18,0,0,2,1,January,Morning,4,2023-01-18 06:00:00,2023-01-18 10:00:00,5
8,B,13,52,CS,12,2023-01-18 01:00:00,9,36.49351106961228,78.32353975620053,73.88245740765711,2023,1,18,1,0,2,1,January,Morning,1,2023-01-18 07:00:00,2023-01-18 08:00:00,10
7,B,47,93,CS,32,2023-01-18 02:00:00,2,69.56046906936199,14.495906901906263,72.84159417865602,2023,1,18,2,0,2,1,January,Morning,3,2023-01-18 09:00:00,2023-01-18 12:00:00,44
2,C,39,98,EE,10,2023-01-18 03:00:00,1,3.018762665267094,89.04832586054293,31.561876259989287,2023,1,18,3,0,2,1,January,Morning,5,2023-01-18 09:00:00,2023-01-18 14:00:00,54
5,C,25,97,EE,52,2023-01-18 04:00:00,9,0.5995145094025878,16.484197278307946,98.58517953928995,2023,1,18,4,0,2,1,January,Morning,5,2023-01-18 07:00:00,2023-01-18 12:00:00,54
6,C,49,81,EE,33,2023-01-18 05:00:00,1,62.85872919246648,9.027833260786576,35.17418009020528,2023,1,18,5,0,2,1,January,Morning,4,2023-01-18 06:00:00,2023-01-18 10:00:00,33
5,A,39,56,ME,67,2023-01-18 06:00:00,4,78.53382169865128,55.762404740637685,85.78531353590098,2023,1,18,6,0,2,1,January,Morning,5,2023-01-18 06:00:00,2023-01-18 11:00:00,73
7,C,20,58,CS,17,2023-01-18 07:00:00,9,17.46246616565753,50.241960378830186,38.83483343395204,2023,1,18,7,0,2,1,January,Morning,3,2023-01-18 06:00:00,2023-01-18 09:00:00,40
9,B,26,9,CS,15,2023-01-18 08:00:00,9,90.720501918857,68.4793355307187,1.452747416182143,2023,1,18,8,0,2,1,January,Morning,3,2023-01-18 07:00:00,2023-01-18 10:00:00,77
2,B,23,97,EE,5,2023-01-18 09:00:00,3,89.74240667766854,33.09664213141672,49.23879667799282,2023,1,18,9,0,2,1,January,Morning,1,2023-01-18 09:00:00,2023-01-18 10:00:00,26
5,A,42,29,EE,74,2023-01-18 10:00:00,1,87.18200311938169,24.92477296987833,67.72453350359537,2023,1,18,10,0,2,1,January,Morning,3,2023-01-18 06:00:00,2023-01-18 09:00:00,45
7,B,37,3,CS,40,2023-01-18 11:00:00,8,90.02138248591092,62.98068973943063,34.90536227088873,2023,1,18,11,0,2,1,January,Morning,1,2023-01-18 08:00:00,2023-01-18 09:00:00,19
4,C,49,40,EE,69,2023-01-18 12:00:00,9,86.19708945385732,64.38094152090926,42.20252641100176,2023,1,18,12,0,2,1,January,Afternoon,3,2023-01-18 08:00:00,2023-01-18 11:00:00,2
6,B,28,36,CS,61,2023-01-18 13:00:00,3,44.6820245672794,52.99524414080372,54.61402060590495,2023,1,18,13,0,2,1,January,Afternoon,3,2023-01-18 06:00:00,2023-01-18 09:00:00,87
3,A,14,52,CS,85,2023-01-18 14:00:00,7,52.83096939272195,44.21813630267653,8.475872587608945,2023,1,18,14,0,2,1,January,Afternoon,4,2023-01-18 08:00:00,2023-01-18 12:00:00,8
1,A,42,50,CS,59,2023-01-18 15:00:00,1,36.83694564135206,35.103577097089136,35.19286835395101,2023,1,18,15,0,2,1,January,Afternoon,5,2023-01-18 07:00:00,2023-01-18 12:00:00,58
2,A,42,72,CS,62,2023-01-18 16:00:00,1,11.776148044417756,93.84082377320529,25.18611218543329,2023,1,18,16,0,2,1,January,Afternoon,2,2023-01-18 08:00:00,2023-01-18 10:00:00,49
7,A,30,61,EE,92,2023-01-18 17:00:00,3,35.22776709657743,88.83842258690123,32.9704225000031,2023,1,18,17,0,2,1,January,Evening,5,2023-01-18 06:00:00,2023-01-18 11:00:00,96
1,B,28,43,ME,33,2023-01-18 18:00:00,7,82.73599883255588,0.6143524394017663,30.37107398852852,2023,1,18,18,0,2,1,January,Evening,3,2023-01-18 09:00:00,2023-01-18 12:00:00,21
7,B,37,56,EE,42,2023-01-18 19:00:00,3,87.84656575498303,50.42246242107726,79.01669284950265,2023,1,18,19,0,2,1,January,Evening,3,2023-01-18 09:00:00,2023-01-18 12:00:00,58
5,B,12,61,ME,37,2023-01-18 20:00:00,7,40.348990271881526,3.111060886330808,76.43992845371722,2023,1,18,20,0,2,1,January,Evening,1,2023-01-18 09:00:00,2023-01-18 10:00:00,73
7,C,28,9,ME,64,2023-01-18 21:00:00,5,30.43088106874987,13.546007166368623,69.18265972024777,2023,1,18,21,0,2,1,January,Evening,4,2023-01-18 08:00:00,2023-01-18 12:00:00,1
4,B,19,15,ME,73,2023-01-18 22:00:00,8,84.74161899197772,33.570895770529376,48.40112820747231,2023,1,18,22,0,2,1,January,Evening,4,2023-01-18 07:00:00,2023-01-18 11:00:00,61
8,C,31,55,ME,96,2023-01-18 23:00:00,5,1.871034730323484,60.25493514632567,35.20594868419408,2023,1,18,23,0,2,1,January,Evening,3,2023-01-18 09:00:00,2023-01-18 12:00:00,19
5,B,29,72,CS,38,2023-01-19 00:00:00,4,75.6844349826042,61.695234662280505,51.61064881490653,2023,1,19,0,0,3,1,January,Morning,1,2023-01-19 06:00:00,2023-01-19 07:00:00,19
5,C,30,8,ME,56,2023-01-19 01:00:00,8,23.80418635310909,14.45907937741021,56.89949243647503,2023,1,19,1,0,3,1,January,Morning,2,2023-01-19 09:00:00,2023-01-19 11:00:00,5
8,C,38,76,ME,98,2023-01-19 02:00:00,8,70.01372508866106,24.263097839037783,32.90661248745466,2023,1,19,2,0,3,1,January,Morning,2,2023-01-19 06:00:00,2023-01-19 08:00:00,32
8,A,48,68,ME,77,2023-01-19 03:00:00,4,14.571767426654558,14.75657548122442,42.801913978300746,2023,1,19,3,0,3,1,January,Morning,3,2023-01-19 09:00:00,2023-01-19 12:00:00,24
8,B,27,55,EE,36,2023-01-19 04:00:00,7,99.94195005974848,10.594465401012132,95.40560830286402,2023,1,19,4,0,3,1,January,Morning,4,2023-01-19 07:00:00,2023-01-19 11:00:00,12
3,B,14,36,ME,29,2023-01-19 05:00:00,5,23.36807430851,77.40581476171592,90.80383005740084,2023,1,19,5,0,3,1,January,Morning,3,2023-01-19 06:00:00,2023-01-19 09:00:00,7
6,C,13,58,ME,26,2023-01-19 06:00:00,7,75.52908965012271,65.99667433249817,79.75308394914168,2023,1,19,6,0,3,1,January,Morning,1,2023-01-19 08:00:00,2023-01-19 09:00:00,0
8,C,42,21,ME,73,2023-01-19 07:00:00,4,87.06205639706916,28.798269247281617,59.01184609794926,2023,1,19,7,0,3,1,January,Morning,3,2023-01-19 06:00:00,2023-01-19 09:00:00,99
3,B,48,54,ME,94,2023-01-19 08:00:00,3,25.14967518795196,95.13187498029842,36.83290780924949,2023,1,19,8,0,3,1,January,Morning,5,2023-01-19 09:00:00,2023-01-19 14:00:00,53
9,C,23,98,EE,86,2023-01-19 09:00:00,5,51.85710657931818,20.10765357724058,46.677452945130526,2023,1,19,9,0,3,1,January,Morning,5,2023-01-19 06:00:00,2023-01-19 11:00:00,51
8,A,19,11,EE,59,2023-01-19 10:00:00,7,82.64131512488846,61.11257234007795,76.3412923312348,2023,1,19,10,0,3,1,January,Morning,1,2023-01-19 07:00:00,2023-01-19 08:00:00,53
8,A,37,72,ME,53,2023-01-19 11:00:00,5,71.68565875003682,43.19279353677546,78.13847865133694,2023,1,19,11,0,3,1,January,Morning,1,2023-01-19 06:00:00,2023-01-19 07:00:00,69
3,B,20,89,CS,78,2023-01-19 12:00:00,3,75.64816197720846,90.26662126737044,3.210286493181292,2023,1,19,12,0,3,1,January,Afternoon,5,2023-01-19 07:00:00,2023-01-19 12:00:00,60
6,C,24,93,ME,39,2023-01-19 13:00:00,3,24.47152616332356,91.99621363132702,46.26185590068691,2023,1,19,13,0,3,1,January,Afternoon,2,2023-01-19 06:00:00,2023-01-19 08:00:00,77
8,A,13,31,CS,20,2023-01-19 14:00:00,2,3.706646231317534,39.31617722672884,51.81114459127912,2023,1,19,14,0,3,1,January,Afternoon,5,2023-01-19 09:00:00,2023-01-19 14:00:00,57
5,B,15,4,CS,61,2023-01-19 15:00:00,7,97.7404017827403,70.58123280040567,16.10606697495055,2023,1,19,15,0,3,1,January,Afternoon,5,2023-01-19 09:00:00,2023-01-19 14:00:00,21
5,C,29,46,CS,16,2023-01-19 16:00:00,6,96.30106036416107,4.517461641957732,25.06523382337173,2023,1,19,16,0,3,1,January,Afternoon,4,2023-01-19 07:00:00,2023-01-19 11:00:00,57
6,B,17,57,CS,4,2023-01-19 17:00:00,3,55.5944524053969,67.25298810502305,26.28256545846058,2023,1,19,17,0,3,1,January,Evening,3,2023-01-19 09:00:00,2023-01-19 12:00:00,17
1,B,47,60,CS,38,2023-01-19 18:00:00,7,12.42679699921706,88.07698982470217,54.634107567354086,2023,1,19,18,0,3,1,January,Evening,3,2023-01-19 08:00:00,2023-01-19 11:00:00,22
7,B,42,16,ME,8,2023-01-19 19:00:00,7,96.31850351726708,52.55389340882248,31.537505116370955,2023,1,19,19,0,3,1,January,Evening,2,2023-01-19 06:00:00,2023-01-19 08:00:00,0
6,C,27,74,ME,0,2023-01-19 20:00:00,2,33.22915450141773,95.80300062105046,19.940523900589945,2023,1,19,20,0,3,1,January,Evening,2,2023-01-19 06:00:00,2023-01-19 08:00:00,55
3,B,39,67,CS,82,2023-01-19 21:00:00,8,15.39472142424384,40.97847424352087,77.2164542274814,2023,1,19,21,0,3,1,January,Evening,5,2023-01-19 06:00:00,2023-01-19 11:00:00,95
1,C,32,88,CS,20,2023-01-19 22:00:00,2,59.81172789055847,70.59832035726215,86.23311282905917,2023,1,19,22,0,3,1,January,Evening,4,2023-01-19 09:00:00,2023-01-19 13:00:00,29
2,B,33,96,CS,42,2023-01-19 23:00:00,1,28.08201842973067,67.15281755466552,19.65106788658142,2023,1,19,23,0,3,1,January,Evening,4,2023-01-19 06:00:00,2023-01-19 10:00:00,72
5,A,37,1,CS,40,2023-01-20 00:00:00,9,33.80717125415258,93.88849026597372,41.04047057008623,2023,1,20,0,0,4,1,January,Morning,1,2023-01-20 06:00:00,2023-01-20 07:00:00,75
2,B,37,69,EE,39,2023-01-20 01:00:00,8,58.59627595282625,97.16856236849674,75.24415836775718,2023,1,20,1,0,4,1,January,Morning,4,2023-01-20 08:00:00,2023-01-20 12:00:00,66
6,B,36,25,EE,77,2023-01-20 02:00:00,3,57.32902162713016,7.1907390090774514,90.5517332821642,2023,1,20,2,0,4,1,January,Morning,3,2023-01-20 09:00:00,2023-01-20 12:00:00,45
8,B,29,66,CS,43,2023-01-20 03:00:00,2,82.43109335143502,40.41160452858546,70.83402619725673,2023,1,20,3,0,4,1,January,Morning,5,2023-01-20 07:00:00,2023-01-20 12:00:00,56
9,A,27,31,ME,53,2023-01-20 04:00:00,7,3.249242327700974,59.04943545833916,7.56183816710958,2023,1,20,4,0,4,1,January,Morning,3,2023-01-20 06:00:00,2023-01-20 09:00:00,17
9,B,40,97,CS,80,2023-01-20 05:00:00,9,4.24544869024338,12.911664977610048,30.4532209210506,2023,1,20,5,0,4,1,January,Morning,4,2023-01-20 08:00:00,2023-01-20 12:00:00,23
1,A,41,46,ME,13,2023-01-20 06:00:00,9,85.12640101450992,13.13748266884426,85.7020617157566,2023,1,20,6,0,4,1,January,Morning,5,2023-01-20 09:00:00,2023-01-20 14:00:00,44
7,C,10,29,ME,53,2023-01-20 07:00:00,4,23.47064607434175,37.03560034301652,5.13290495291816,2023,1,20,7,0,4,1,January,Morning,5,2023-01-20 08:00:00,2023-01-20 13:00:00,45
6,B,47,20,CS,27,2023-01-20 08:00:00,3,72.97546831268545,31.12131544009894,50.86239076671162,2023,1,20,8,0,4,1,January,Morning,5,2023-01-20 06:00:00,2023-01-20 11:00:00,20
3,B,42,8,CS,18,2023-01-20 09:00:00,9,69.49598624596577,31.07078534062577,50.319604166562605,2023,1,20,9,0,4,1,January,Morning,4,2023-01-20 08:00:00,2023-01-20 12:00:00,28
6,A,24,22,CS,60,2023-01-20 10:00:00,5,12.136559525890956,75.60777338704428,11.109950157412808,2023,1,20,10,0,4,1,January,Morning,3,2023-01-20 07:00:00,2023-01-20 10:00:00,45
6,B,25,48,CS,68,2023-01-20 11:00:00,4,89.69623513424102,53.876667891350834,49.7621023209954,2023,1,20,11,0,4,1,January,Morning,2,2023-01-20 09:00:00,2023-01-20 11:00:00,22
3,C,35,87,CS,96,2023-01-20 12:00:00,3,55.653829244116025,27.39201770290687,25.24580062354993,2023,1,20,12,0,4,1,January,Afternoon,4,2023-01-20 07:00:00,2023-01-20 11:00:00,61
4,B,34,50,ME,76,2023-01-20 13:00:00,5,33.24333779593485,27.69629349656939,5.742061913142216,2023,1,20,13,0,4,1,January,Afternoon,2,2023-01-20 08:00:00,2023-01-20 10:00:00,49
2,A,33,52,ME,32,2023-01-20 14:00:00,1,94.39337150245645,55.38906273988988,72.22472018034622,2023,1,20,14,0,4,1,January,Afternoon,3,2023-01-20 09:00:00,2023-01-20 12:00:00,76
4,B,13,15,ME,76,2023-01-20 15:00:00,7,97.09355389099991,46.391974447290686,35.60417050786665,2023,1,20,15,0,4,1,January,Afternoon,2,2023-01-20 07:00:00,2023-01-20 09:00:00,91
4,C,27,15,CS,45,2023-01-20 16:00:00,8,25.79990056122634,75.98030211979776,79.32895994564257,2023,1,20,16,0,4,1,January,Afternoon,5,2023-01-20 08:00:00,2023-01-20 13:00:00,29
6,C,25,26,ME,50,2023-01-20 17:00:00,3,18.599717099033143,4.447303076984599,49.69334445537493,2023,1,20,17,0,4,1,January,Evening,2,2023-01-20 07:00:00,2023-01-20 09:00:00,40
8,A,36,59,CS,58,2023-01-20 18:00:00,4,38.66487693265198,47.85460166852501,17.601208886128873,2023,1,20,18,0,4,1,January,Evening,1,2023-01-20 09:00:00,2023-01-20 10:00:00,71
5,C,37,52,ME,66,2023-01-20 19:00:00,9,54.86303671330456,47.5296076996641,62.610415918254446,2023,1,20,19,0,4,1,January,Evening,2,2023-01-20 06:00:00,2023-01-20 08:00:00,65
4,A,31,25,ME,48,2023-01-20 20:00:00,3,96.2385200550049,9.081436478829518,35.790620372002955,2023,1,20,20,0,4,1,January,Evening,2,2023-01-20 06:00:00,2023-01-20 08:00:00,25
7,A,28,65,EE,89,2023-01-20 21:00:00,7,91.57437716116348,5.794299245012191,53.35129906780085,2023,1,20,21,0,4,1,January,Evening,3,2023-01-20 08:00:00,2023-01-20 11:00:00,23
9,B,46,90,ME,70,2023-01-20 22:00:00,7,8.391576744139684,80.75076929114017,62.3706001584698,2023,1,20,22,0,4,1,January,Evening,3,2023-01-20 09:00:00,2023-01-20 12:00:00,74
7,B,12,21,EE,95,2023-01-20 23:00:00,2,68.65717279915827,54.88728199429044,9.370369059988926,2023,1,20,23,0,4,1,January,Evening,4,2023-01-20 07:00:00,2023-01-20 11:00:00,55
1,B,12,92,ME,38,2023-01-21 00:00:00,4,84.00515808292465,3.2464884879192746,69.95187734761267,2023,1,21,0,0,5,1,January,Morning,3,2023-01-21 06:00:00,2023-01-21 09:00:00,76
9,A,32,60,ME,50,2023-01-21 01:00:00,4,75.1922598975869,54.6287550306674,87.21908149266535,2023,1,21,1,0,5,1,January,Morning,5,2023-01-21 08:00:00,2023-01-21 13:00:00,4
4,A,16,65,ME,50,2023-01-21 02:00:00,6,74.1681822157241,16.636538312800976,57.8224239812166,2023,1,21,2,0,5,1,January,Morning,2,2023-01-21 09:00:00,2023-01-21 11:00:00,69
7,B,46,50,CS,48,2023-01-21 03:00:00,6,31.529915417239028,34.841882869637864,27.32864858735694,2023,1,21,3,0,5,1,January,Morning,2,2023-01-21 06:00:00,2023-01-21 08:00:00,8
2,C,21,62,CS,49,2023-01-21 04:00:00,4,3.921176038212215,31.644670575378782,47.48325892184422,2023,1,21,4,0,5,1,January,Morning,1,2023-01-21 07:00:00,2023-01-21 08:00:00,55
1,C,23,75,ME,30,2023-01-21 05:00:00,8,99.23833314493794,62.6051341818018,40.56232136239071,2023,1,21,5,0,5,1,January,Morning,2,2023-01-21 07:00:00,2023-01-21 09:00:00,59
1,B,12,54,CS,10,2023-01-21 06:00:00,9,69.39849681432237,70.95609492225833,22.437218697354787,2023,1,21,6,0,5,1,January,Morning,3,2023-01-21 09:00:00,2023-01-21 12:00:00,20
1,C,44,80,CS,16,2023-01-21 07:00:00,6,64.33070580600905,90.9405029850242,47.42171539283432,2023,1,21,7,0,5,1,January,Morning,2,2023-01-21 06:00:00,2023-01-21 08:00:00,20
3,C,36,24,CS,86,2023-01-21 08:00:00,1,68.58090252954474,85.99407548586059,96.70454176273282,2023,1,21,8,0,5,1,January,Morning,5,2023-01-21 07:00:00,2023-01-21 12:00:00,10
3,B,36,64,CS,99,2023-01-21 09:00:00,2,46.25284502130601,27.15949101572942,18.976745328761226,2023,1,21,9,0,5,1,January,Morning,4,2023-01-21 08:00:00,2023-01-21 12:00:00,47
5,A,39,51,ME,64,2023-01-21 10:00:00,5,91.74153289791204,59.857528861783926,97.47000690769416,2023,1,21,10,0,5,1,January,Morning,5,2023-01-21 07:00:00,2023-01-21 12:00:00,7
2,B,41,15,EE,13,2023-01-21 11:00:00,6,25.626178419553423,46.58898347254997,64.77215280586474,2023,1,21,11,0,5,1,January,Morning,2,2023-01-21 07:00:00,2023-01-21 09:00:00,86
6,B,44,19,CS,43,2023-01-21 12:00:00,8,60.39868657656886,29.8723455204746,20.93656976006001,2023,1,21,12,0,5,1,January,Afternoon,1,2023-01-21 07:00:00,2023-01-21 08:00:00,85
2,A,30,28,CS,40,2023-01-21 13:00:00,9,88.66860734275436,18.24227251994256,12.272729655628211,2023,1,21,13,0,5,1,January,Afternoon,3,2023-01-21 06:00:00,2023-01-21 09:00:00,6
1,C,36,90,ME,67,2023-01-21 14:00:00,5,70.90006825306583,18.95049232352758,92.77672415359646,2023,1,21,14,0,5,1,January,Afternoon,3,2023-01-21 07:00:00,2023-01-21 10:00:00,32
6,B,14,94,ME,23,2023-01-21 15:00:00,7,87.82910079075342,50.57257911878085,24.712006669554075,2023,1,21,15,0,5,1,January,Afternoon,1,2023-01-21 08:00:00,2023-01-21 09:00:00,29
9,B,46,77,ME,99,2023-01-21 16:00:00,4,50.66872440742194,81.98807951462305,80.64587023933302,2023,1,21,16,0,5,1,January,Afternoon,4,2023-01-21 09:00:00,2023-01-21 13:00:00,79
1,A,45,90,ME,47,2023-01-21 17:00:00,3,64.75303797051104,48.89341595985016,93.3618302594035,2023,1,21,17,0,5,1,January,Evening,2,2023-01-21 08:00:00,2023-01-21 10:00:00,20
2,A,16,43,EE,66,2023-01-21 18:00:00,6,81.83746104542206,69.79053924659654,80.19877903728575,2023,1,21,18,0,5,1,January,Evening,3,2023-01-21 09:00:00,2023-01-21 12:00:00,59
3,B,25,77,EE,5,2023-01-21 19:00:00,4,96.76045146419546,81.14774040067796,48.42098499992069,2023,1,21,19,0,5,1,January,Evening,2,2023-01-21 07:00:00,2023-01-21 09:00:00,54
1,B,21,32,EE,36,2023-01-21 20:00:00,3,61.930737028685066,25.129728123749896,12.008606678009436,2023,1,21,20,0,5,1,January,Evening,3,2023-01-21 07:00:00,2023-01-21 10:00:00,23
4,C,38,19,ME,3,2023-01-21 21:00:00,5,16.973066139668013,13.051237085861334,69.37512667576466,2023,1,21,21,0,5,1,January,Evening,1,2023-01-21 08:00:00,2023-01-21 09:00:00,35
9,A,10,6,EE,77,2023-01-21 22:00:00,6,71.79527870734765,89.49759794544782,62.482759613644,2023,1,21,22,0,5,1,January,Evening,1,2023-01-21 07:00:00,2023-01-21 08:00:00,44
5,A,39,6,EE,93,2023-01-21 23:00:00,3,78.96630628978845,8.392581475582361,67.71851738300919,2023,1,21,23,0,5,1,January,Evening,4,2023-01-21 06:00:00,2023-01-21 10:00:00,56
6,C,36,98,EE,46,2023-01-22 00:00:00,2,52.22123382041234,25.13940933953481,82.01429229535839,2023,1,22,0,0,6,1,January,Morning,3,2023-01-22 09:00:00,2023-01-22 12:00:00,30
9,A,24,23,ME,55,2023-01-22 01:00:00,3,39.41664097688917,57.54714708940038,12.54918497779135,2023,1,22,1,0,6,1,January,Morning,5,2023-01-22 07:00:00,2023-01-22 12:00:00,32
3,B,19,30,ME,63,2023-01-22 02:00:00,2,1.4622693937039632,42.14946257456923,0.368039432335876,2023,1,22,2,0,6,1,January,Morning,5,2023-01-22 08:00:00,2023-01-22 13:00:00,63
9,A,20,1,CS,46,2023-01-22 03:00:00,9,61.441489655777325,91.67806452554804,44.14297219419615,2023,1,22,3,0,6,1,January,Morning,4,2023-01-22 09:00:00,2023-01-22 13:00:00,32
6,A,21,67,CS,90,2023-01-22 04:00:00,1,21.11677698832993,97.84368508478292,28.64929851029936,2023,1,22,4,0,6,1,January,Morning,1,2023-01-22 06:00:00,2023-01-22 07:00:00,91
5,A,30,19,ME,34,2023-01-22 05:00:00,3,48.07879248936279,3.681865147483476,3.705729726140538,2023,1,22,5,0,6,1,January,Morning,5,2023-01-22 07:00:00,2023-01-22 12:00:00,22
2,A,17,53,ME,50,2023-01-22 06:00:00,7,54.08079868931056,63.45274843999552,85.7949974144062,2023,1,22,6,0,6,1,January,Morning,2,2023-01-22 06:00:00,2023-01-22 08:00:00,56
5,A,25,10,ME,38,2023-01-22 07:00:00,4,94.46295709234654,14.499772359315877,5.692073143450882,2023,1,22,7,0,6,1,January,Morning,2,2023-01-22 06:00:00,2023-01-22 08:00:00,45
1,A,47,53,ME,0,2023-01-22 08:00:00,7,27.26353043470855,98.28257094957736,8.139412688482416,2023,1,22,8,0,6,1,January,Morning,3,2023-01-22 06:00:00,2023-01-22 09:00:00,26
7,C,38,58,EE,91,2023-01-22 09:00:00,4,32.969491287058084,8.613000431132411,24.653515235884072,2023,1,22,9,0,6,1,January,Morning,3,2023-01-22 07:00:00,2023-01-22 10:00:00,61
6,C,23,43,EE,91,2023-01-22 10:00:00,8,22.24907914644664,82.16882502347687,47.81073723227036,2023,1,22,10,0,6,1,January,Morning,2,2023-01-22 08:00:00,2023-01-22 10:00:00,79
5,C,23,33,CS,15,2023-01-22 11:00:00,6,21.09344884578925,94.9288554207876,73.91588790178218,2023,1,22,11,0,6,1,January,Morning,3,2023-01-22 09:00:00,2023-01-22 12:00:00,42
7,B,20,32,ME,67,2023-01-22 12:00:00,4,50.807081238047424,5.160416805154632,88.596222104021,2023,1,22,12,0,6,1,January,Afternoon,4,2023-01-22 06:00:00,2023-01-22 10:00:00,94
4,A,18,55,EE,75,2023-01-22 13:00:00,6,77.9711562889293,91.0259758848308,64.40372419242564,2023,1,22,13,0,6,1,January,Afternoon,2,2023-01-22 06:00:00,2023-01-22 08:00:00,6
1,B,46,80,CS,74,2023-01-22 14:00:00,1,23.003392781805843,91.04456756063716,93.73585323778885,2023,1,22,14,0,6,1,January,Afternoon,2,2023-01-22 07:00:00,2023-01-22 09:00:00,46
4,A,27,63,ME,15,2023-01-22 15:00:00,9,87.82584000382968,13.329423771744898,66.66096493592465,2023,1,22,15,0,6,1,January,Afternoon,1,2023-01-22 08:00:00,2023-01-22 09:00:00,80
4,B,33,67,ME,37,2023-01-22 16:00:00,9,85.04946838663588,66.0187024293466,52.87686685175316,2023,1,22,16,0,6,1,January,Afternoon,3,2023-01-22 09:00:00,2023-01-22 12:00:00,43
4,B,37,87,CS,72,2023-01-22 17:00:00,3,9.01675150474822,42.943421407282166,31.796998166947333,2023,1,22,17,0,6,1,January,Evening,2,2023-01-22 07:00:00,2023-01-22 09:00:00,97
7,A,24,27,EE,98,2023-01-22 18:00:00,4,31.43366093880764,25.676217744089502,28.680684226224702,2023,1,22,18,0,6,1,January,Evening,5,2023-01-22 08:00:00,2023-01-22 13:00:00,24
7,C,30,79,ME,86,2023-01-22 19:00:00,1,21.47500530383377,98.1641991173338,28.18210942972591,2023,1,22,19,0,6,1,January,Evening,2,2023-01-22 06:00:00,2023-01-22 08:00:00,11
9,C,46,89,CS,72,2023-01-22 20:00:00,9,38.64493147818035,71.22901068041831,1.080376844905151,2023,1,22,20,0,6,1,January,Evening,1,2023-01-22 09:00:00,2023-01-22 10:00:00,5
5,A,49,98,ME,55,2023-01-22 21:00:00,3,11.640571885451056,61.2896620678349,64.25669517294111,2023,1,22,21,0,6,1,January,Evening,1,2023-01-22 08:00:00,2023-01-22 09:00:00,58
9,A,33,90,CS,66,2023-01-22 22:00:00,7,73.78488194989849,12.260495626014212,68.83612150432998,2023,1,22,22,0,6,1,January,Evening,2,2023-01-22 08:00:00,2023-01-22 10:00:00,11
8,C,32,93,CS,7,2023-01-22 23:00:00,7,6.522520130951404,34.32991627434549,85.04031893495703,2023,1,22,23,0,6,1,January,Evening,5,2023-01-22 06:00:00,2023-01-22 11:00:00,65
6,A,14,95,EE,55,2023-01-23 00:00:00,2,44.96396985743031,12.263233772717165,3.2895798719369984,2023,1,23,0,0,0,1,January,Morning,3,2023-01-23 06:00:00,2023-01-23 09:00:00,99
5,B,18,15,EE,34,2023-01-23 01:00:00,9,56.94154963337195,59.93535742033057,2.690546069386357,2023,1,23,1,0,0,1,January,Morning,1,2023-01-23 07:00:00,2023-01-23 08:00:00,43
6,A,28,18,EE,87,2023-01-23 02:00:00,9,83.5818442143891,53.04962795592223,81.34006999127736,2023,1,23,2,0,0,1,January,Morning,5,2023-01-23 06:00:00,2023-01-23 11:00:00,71
4,A,18,24,EE,49,2023-01-23 03:00:00,5,34.59883985356969,29.04616585209872,12.702384777877096,2023,1,23,3,0,0,1,January,Morning,1,2023-01-23 07:00:00,2023-01-23 08:00:00,28
3,B,47,90,ME,43,2023-01-23 04:00:00,4,89.5167266945148,58.38296343763283,83.57622166068997,2023,1,23,4,0,0,1,January,Morning,5,2023-01-23 06:00:00,2023-01-23 11:00:00,18
1,B,38,78,ME,83,2023-01-23 05:00:00,1,94.4891317550966,52.015617077342,18.485619604855973,2023,1,23,5,0,0,1,January,Morning,3,2023-01-23 09:00:00,2023-01-23 12:00:00,3
5,B,25,2,EE,35,2023-01-23 06:00:00,9,75.11949121529767,18.057454759376512,36.95058516104325,2023,1,23,6,0,0,1,January,Morning,5,2023-01-23 06:00:00,2023-01-23 11:00:00,29
